MRCAT_XAFS V0.3 Datafile
"11Feb_Cu8.001" created at APS 10ID on Wed Mar  2 08:21:55 2011
Ring energy= 7.00 GeV
E0= 8979.00
NUM_REGIONS= 1
SRB= 8800
SRSS= 0.3
SPP= 0.1
Settling time= 0


Offsets= 13246.00 11305.00 10392.00 13242.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 
Gains= 8.00 6.00 6.00 7.00 9.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00
transmission, Cu foil Ref
GB-562S
Cu EXAFS at RT As received in Air
------------------------------------------------------------------------------------------------
   energy     mcs3     mcs4     mcs5     mcs6    mcs10 
 9678.9167  45330 113170 37450 -20 997660
 9679.2404  45300 113110 37430 -10 997930
 9679.5641  45520 113670 37640 -10 998200
 9679.8677  45800 114390 37880 -10 998500
 9680.1712  45860 114570 37940 -20 998700
 9680.495   45970 114860 38050 -10 998560
 9680.8189  46060 115070 38140 -20 998480
 9681.1427  46030 115050 38130 -10 998520
 9681.4666  46060 115140 38170 -10 998650
 9681.7905  45940 114860 38080 -10 998640
 9682.1145  45920 114830 38090 -10 998580
 9682.4384  45900 114810 38080 -20 998640
 9682.7624  45890 114800 38090 -10 998840
 9683.0864  45900 114840 38130 -10 998950
 9683.4104  45870 114790 38110 -20 999240
 9683.7142  45880 114820 38140 -10 999600
 9684.018   45940 114980 38190 -10 999850
 9684.342   45960 115050 38220 -20 999990
 9684.6864  45910 114970 38210 -10 999990
 9685.0105  45900 114960 38210 -10 999990
 9685.3144  45860 114850 38190 -20 1000000
 9685.6386  45900 114990 38230 -10 999990
 9685.9628  45920 115070 38270 -10 999990
 9686.287   45870 114940 38250 -10 1000000
 9686.591   45870 115000 38260 -20 999990
 9686.8949  45860 114940 38250 -10 999990
 9687.2192  45830 114920 38260 -10 1000000
 9687.5435  45840 114930 38270 -10 999990
 9687.8678  45840 114980 38300 -20 999990
 9688.1922  45820 114930 38280 -10 1000000
 9688.5165  45830 114960 38300 -20 999990
 9688.8409  45790 114920 38310 -10 999990
 9689.1451  45820 114970 38330 -10 1000000
 9689.4695  45820 115010 38360 -10 999990
 9689.8142  45860 115140 38400 -20 999990
 9690.1387  45860 115150 38420 -10 1000000
 9690.4429  45900 115260 38460 -10 999990
 9690.7471  45890 115250 38480 -20 999990
 9691.0717  45950 115450 38560 -10 1000000
 9691.3962  46010 115610 38600 -10 999990
 9691.7208  46030 115670 38640 -20 999990
 9692.0454  46050 115730 38670 -10 1000000
 9692.3701  46090 115870 38730 -10 999990
 9692.6947  46080 115850 38730 -20 999570
 9693.0194  46180 116120 38820 -10 999470
 9693.3238  46330 116530 38970 -10 999350
 9693.6485  46390 116690 39040 -20 999370
 9693.9732  46390 116730 39060 -10 999090
 9694.2777  46430 116840 39100 -10 998770
 9694.6025  46570 117200 39230 -10 998300
 9694.9273  46660 117470 39330 -20 997720
 9695.2521  46700 117570 39390 -10 997360
 9695.5769  46810 117840 39480 -10 997100
 9695.9018  46740 117730 39450 -20 996910
 9696.2267  46710 117650 39440 -10 996780
 9696.5516  46700 117650 39440 -20 996690
 9696.8563  46860 118070 39600 -10 996530
 9697.1609  46910 118210 39640 -20 996390
 9697.4859  46730 117780 39520 -10 996310
 9697.8109  47270 119160 39990 -10 996270
 9698.1359  48020 121090 40650 -20 996380
 9698.4609  47840 120610 40510 -10 996510
 9698.786   47690 120280 40400 -10 996540
 9699.1111  48460 122230 41060 -20 996660
 9699.4159  49690 125370 42120 -10 996700
 9699.741   50290 126860 42650 -20 996800
 9700.0865  50380 127120 42730 -10 996840
 9700.3914  50420 127250 42800 -10 996940
 9700.6962  50320 127010 42730 -20 997020
 9701.0214  50270 126910 42690 -10 997260
 9701.3467  50180 126700 42630 -20 997480
 9701.672   50120 126570 42610 -10 997730
 9701.9972  50060 126470 42570 -10 997910
 9702.3226  50000 126310 42530 -20 998010
 9702.6479  49960 126230 42510 -10 998110
 9702.9732  49920 126150 42490 -20 998400
 9703.2783  49910 126140 42490 -10 998460
 9703.5833  49800 125890 42420 -20 998000
 9703.9088  49730 125740 42390 -10 997400
 9704.2342  49630 125500 42310 -20 997010
 9704.5597  49670 125630 42360 -10 996630
 9704.8851  49560 125390 42290 -10 996290
 9705.2106  49540 125350 42290 -20 996020
 9705.5362  49480 125210 42250 -10 995910
 9705.8617  49480 125240 42270 -20 995970
 9706.1873  49400 125070 42210 -10 996020
 9706.4925  49380 125010 42210 -20 996000
 9706.7978  49300 124850 42160 -10 996230
 9707.1438  49240 124710 42120 -10 996360
 9707.4695  49170 124560 42090 -20 996330
 9707.7748  49130 124470 42050 -10 996540
 9708.1005  49120 124480 42080 -20 996750
 9708.4262  49100 124430 42070 -10 996720
 9708.752   48980 124150 41980 -20 996690
 9709.0777  48960 124110 41980 -10 996810
 9709.3832  48970 124180 42000 -10 997030
 9709.709   48920 124060 41970 -20 997240
 9710.0552  48870 123950 41950 -10 997260
 9710.3607  48710 123560 41830 -10 997640
 9710.6662  48680 123500 41810 -10 997970
 9710.9921  48540 123170 41710 -20 998220
 9711.318   48350 122710 41560 -10 998480
 9711.644   48420 122910 41630 -20 998690
 9711.97    48520 123180 41740 -10 998920
 9712.2959  48520 123190 41750 -10 999280
 9712.622   48560 123340 41810 -20 999580
 9712.9276  48590 123420 41870 -10 999730
 9713.2537  48640 123570 41910 -10 999850
 9713.5798  48640 123570 41920 -20 999950
 9713.8855  48610 123500 41910 -10 999990
 9714.2116  48530 123340 41860 -20 1000000
 9714.5378  48540 123380 41890 -10 999990
 9714.8639  48560 123460 41920 -20 999990
 9715.1901  48480 123260 41870 -10 1000000
 9715.5163  48480 123290 41880 -20 999990
 9715.8222  48420 123170 41860 -10 999990
 9716.1484  48380 123050 41840 -10 1000000
 9716.4747  48320 122950 41800 -10 999990
 9716.801   48310 122930 41800 -20 999990
 9717.1273  48250 122800 41770 -10 1000000
 9717.4333  48240 122800 41770 -20 999990
 9717.7597  48250 122850 41800 -10 999990
 9718.086   48260 122910 41820 -10 1000000
 9718.4125  48380 123200 41940 -20 999990
 9718.7389  48390 123280 41980 -10 999990
 9719.0653  48300 123070 41910 -20 1000000
 9719.3918  48290 123040 41910 -10 999990
 9719.7183  48280 123050 41920 -10 999990
 9720.0449  48500 123630 42140 -20 1000000
 9720.351   48490 123590 42130 -10 999990
 9720.6571  48590 123910 42240 -20 999990
 9720.9837  48730 124250 42370 -10 1000000
 9721.3103  48660 124120 42340 -10 999990
 9721.637   48670 124140 42360 -20 999990
 9721.9636  48670 124190 42390 -10 1000000
 9722.2903  48740 124380 42460 -20 999990
 9722.5966  48810 124590 42530 -10 999990
 9722.9233  49040 125200 42750 -20 1000000
 9723.2705  49160 125510 42880 -20 999990
 9723.5768  49150 125500 42870 -10 999990
 9723.8832  49200 125660 42940 -10 1000000
 9724.21    49140 125530 42910 -20 999990
 9724.5368  49120 125490 42910 -10 999990
 9724.8637  49080 125410 42880 -10 999900
 9725.1906  49050 125380 42890 -20 999350
 9725.5175  48970 125190 42810 -10 999370
 9725.8444  49050 125370 42900 -10 999240
 9726.1713  49000 125310 42890 -20 999140
 9726.4983  48950 125180 42830 -20 998740
 9726.8253  48900 125090 42820 -10 998630
 9727.1319  48880 125050 42810 -10 998590
 9727.4385  48950 125270 42910 -20 998700
 9727.7655  49010 125440 42970 -10 998790
 9728.0926  48960 125340 42950 -20 998770
 9728.4197  49060 125600 43040 -10 998890
 9728.7468  49310 126250 43280 -10 998770
 9729.074   49300 126250 43290 -20 998630
 9729.4011  49230 126090 43240 -10 998560
 9729.7079  49090 125760 43150 -10 998760
 9730.0146  48810 125060 42910 -20 999080
 9730.3419  48550 124430 42700 -10 999370
 9730.6691  48800 125060 42920 -20 999800
 9730.9964  49710 127450 43750 -10 999990
 9731.3237  50350 129070 44340 -20 999990
 9731.651   50440 129330 44420 -10 1000000
 9731.9784  50510 129540 44500 -20 999990
 9732.3057  50470 129450 44490 -10 999990
 9732.6331  50410 129320 44450 -20 1000000
 9732.9401  50410 129360 44470 -10 999990
 9733.247   50350 129200 44430 -10 999990
 9733.5745  50300 129120 44410 -20 1000000
 9733.902   50240 128960 44360 -10 999990
 9734.2295  50170 128830 44320 -20 999990
 9734.557   50130 128720 44300 -10 1000000
 9734.8845  50180 128880 44370 -20 999990
 9735.2121  50220 129030 44410 -10 999990
 9735.5397  50210 128990 44410 -20 1000000
 9735.8673  50170 128930 44410 -10 999990
 9736.1949  50150 128900 44400 -20 999990
 9736.5021  50410 129580 44640 -10 1000000
 9736.8093  50470 129760 44710 -20 999990
 9737.137   50470 129780 44740 -10 999990
 9737.4647  50430 129690 44700 -10 1000000
 9737.7925  50400 129650 44700 -20 999990
 9738.1202  50470 129850 44780 -10 999990
 9738.448   50570 130110 44890 -20 1000000
 9738.7758  50640 130340 44960 -10 999990
 9739.1037  50760 130660 45090 -20 999990
 9739.411   50750 130630 45080 -10 1000000
 9739.7184  50660 130420 45030 -20 999990
 9740.0668  50590 130290 44980 -10 999990
 9740.3947  50630 130390 45030 -20 1000000
 9740.7022  50720 130670 45130 -10 999990
 9741.0301  50800 130880 45220 -10 999990
 9741.3581  50790 130890 45230 -20 1000000
 9741.6861  50830 131000 45280 -10 999790
 9742.0142  50920 131250 45370 -20 999880
 9742.3422  50930 131300 45400 -10 1000000
 9742.6498  51020 131550 45490 -20 999990
 9742.9779  51140 131890 45630 -20 999990
 9743.306   51140 131890 45620 -10 1000000
 9743.6137  51150 131950 45660 -20 999990
 9743.9418  51110 131860 45630 -10 999990
 9744.27    51100 131860 45650 -10 1000000
 9744.5982  51070 131820 45630 -20 999980
 9744.9265  51050 131770 45630 -10 999360
 9745.2547  51010 131700 45610 -20 999280
 9745.583   51020 131720 45630 -10 999230
 9745.9113  50940 131570 45580 -10 999140
 9746.2396  50950 131610 45610 -20 998890
 9746.568   50990 131710 45650 -20 998820
 9746.8758  51110 132050 45780 -10 998920
 9747.1837  51110 132090 45800 -20 998850
 9747.5121  51140 132190 45840 -10 998650
 9747.8405  51150 132260 45880 -10 998550
 9748.169   51100 132110 45820 -20 998580
 9748.4975  51130 132230 45890 -10 998600
 9748.826   51120 132220 45880 -20 998670
 9749.1545  51120 132230 45890 -20 998680
 9749.483   51230 132540 46020 -20 998710
 9749.8116  51190 132450 45990 -20 998950
 9750.1197  51120 132310 45950 -20 999050
 9750.4277  51140 132380 45990 -10 999170
 9750.7564  51100 132300 45960 -20 999530
 9751.085   51050 132190 45930 -20 999700
 9751.4137  51080 132270 45960 -10 999640
 9751.7424  51130 132450 46040 -20 999610
 9752.0711  51150 132500 46060 -20 999540
 9752.3999  51110 132440 46050 -10 999480
 9752.7287  51080 132390 46040 -20 999540
 9753.0369  51040 132270 46010 -10 999570
 9753.3657  51060 132350 46040 -10 999560
 9753.6946  51180 132700 46180 -20 999510
 9754.0029  51180 132710 46180 -10 999360
 9754.3318  51160 132700 46180 -20 999170
 9754.6607  51230 132880 46270 -10 998840
 9754.9896  51220 132890 46280 -20 998470
 9755.3185  51170 132770 46250 -10 998270
 9755.6475  51160 132780 46260 -20 998110
 9755.9765  51150 132770 46260 -10 998110
 9756.3055  51230 132990 46330 -20 997950
 9756.614   51370 133390 46500 -20 997830
 9756.9225  51460 133630 46580 -20 998090
 9757.2516  51540 133870 46690 -10 998420
 9757.5807  51720 134350 46850 -20 998580
 9757.9098  51920 134890 47040 -20 998790
 9758.239   52090 135380 47230 -20 998970
 9758.5681  52080 135350 47230 -20 999140
 9758.8973  52070 135380 47250 -10 999070
 9759.2265  52000 135210 47200 -20 999090
 9759.5352  51960 135100 47160 -20 999420
 9759.8439  51970 135150 47190 -10 999740
 9760.1938  51960 135140 47200 -20 999990
 9760.5436  52000 135280 47260 -20 999990
 9760.8524  52120 135630 47380 -10 1000000
 9761.1612  52030 135400 47320 -20 999990
 9761.4905  52260 136020 47540 -10 999990
 9761.8199  52660 137090 47910 -20 1000000
 9762.1494  52700 137210 47990 -20 999990
 9762.4788  52740 137330 48030 -10 999990
 9762.8083  52860 137650 48150 -20 1000000
 9763.1172  52810 137560 48110 -20 999990
 9763.4261  52890 137780 48220 -10 999990
 9763.7556  53140 138470 48470 -20 1000000
 9764.0852  53130 138440 48460 -20 999990
 9764.4147  53130 138470 48480 -20 999990
 9764.7443  53170 138620 48540 -10 1000000
 9765.074   53100 138450 48490 -20 999990
 9765.4036  53030 138290 48450 -20 999990
 9765.7333  52970 138150 48400 -10 1000000
 9766.063   52890 137980 48360 -20 999990
 9766.3721  52840 137850 48320 -20 999990
 9766.6812  52920 138080 48400 -20 1000000
 9767.011   52840 137910 48350 -10 999990
 9767.3407  53000 138330 48510 -20 999990
 9767.6705  53110 138640 48640 -20 1000000
 9768.0004  53310 139180 48830 -20 999990
 9768.3302  53300 139220 48850 -10 999990
 9768.6601  53190 138920 48760 -20 1000000
 9768.99    53270 139160 48850 -20 999990
 9769.3199  53220 139020 48810 -20 999990
 9769.6498  53360 139440 48970 -20 1000000
 9769.9592  53430 139630 49050 -10 999990
 9770.2685  53410 139620 49050 -20 999990
 9770.5985  53290 139310 48950 -20 1000000
 9770.9285  53300 139360 48980 -10 999990
 9771.2586  53260 139290 48950 -20 999990
 9771.5887  53200 139140 48920 -20 1000000
 9771.9188  53130 139000 48890 -10 999990
 9772.2489  53070 138860 48840 -20 999990
 9772.579   53060 138880 48850 -10 1000000
 9772.9092  53030 138770 48830 -20 999990
 9773.2394  53090 138980 48910 -20 999990
 9773.5489  53330 139630 49140 -10 1000000
 9773.8585  53310 139590 49140 -20 999990
 9774.2094  53370 139750 49220 -20 999990
 9774.5397  53330 139710 49200 -20 1000000
 9774.8493  53370 139780 49240 -20 999990
 9775.1797  53270 139590 49180 -20 999990
 9775.51    54130 141830 49990 -20 1000000
 9775.8404  54520 142900 50360 -10 999990
 9776.1501  54460 142720 50330 -20 999990
 9776.4805  54450 142730 50330 -20 1000000
 9776.8109  54410 142660 50310 -20 999990
 9777.1414  54310 142430 50230 -20 999990
 9777.4719  54330 142500 50280 -20 1000000
 9777.7817  54230 142240 50190 -10 999990
 9778.1122  54280 142440 50280 -20 999990
 9778.4428  54280 142420 50280 -20 1000000
 9778.7734  54070 141910 50110 -20 999990
 9779.1039  54190 142230 50240 -20 999990
 9779.4139  54430 142900 50480 -10 1000000
 9779.7445  54440 142950 50510 -20 999990
 9780.0752  54340 142700 50430 -20 999990
 9780.4059  54430 142960 50540 -20 1000000
 9780.7366  54720 143750 50830 -20 999990
 9781.0466  54950 144400 51060 -10 999990
 9781.3774  54820 144050 50950 -20 1000000
 9781.7081  54670 143690 50840 -20 999990
 9782.0389  54590 143500 50770 -10 999990
 9782.3698  54450 143150 50670 -20 1000000
 9782.7006  54290 142770 50550 -20 999990
 9783.0108  54610 143630 50850 -20 999990
 9783.3417  55130 145020 51360 -20 1000000
 9783.6726  55750 146660 51960 -10 999650
 9783.9828  56050 147490 52250 -20 998910
 9784.3138  56170 147830 52400 -20 998530
 9784.6447  56180 147890 52420 -20 998150
 9784.9757  56460 148640 52710 -10 997960
 9785.3067  57010 150140 53250 -30 997760
 9785.6378  56980 150090 53250 -10 997580
 9785.9688  56540 148960 52850 -20 997590
 9786.2999  56490 148880 52850 -20 997460
 9786.6104  56640 149300 53020 -10 997450
 9786.9208  57220 150860 53560 -20 997350
 9787.2519  59960 158070 56150 -30 997230
 9787.5831  66200 174480 62010 -20 997110
 9787.9143  72250 190450 67700 -20 997160
 9788.2455  75500 199070 70820 -30 997280
 9788.5768  76410 201500 71690 -20 997460
 9788.908   76680 202260 71970 -30 997620
 9789.2393  76550 201960 71870 -20 997740
 9789.5707  76440 201710 71800 -30 997810
 9789.902   76030 200640 71430 -20 997720
 9790.2333  75890 200310 71330 -30 997770
 9790.5647  75610 199620 71090 -20 997800
 9790.8754  75370 199010 70890 -30 998050
 9791.1861  75190 198570 70740 -20 998380
 9791.5176  74910 197850 70500 -30 998550
 9791.8491  74850 197760 70480 -20 998630
 9792.1805  74580 197040 70210 -20 998820
 9792.5121  74360 196520 70060 -30 999030
 9792.8436  74380 196610 70100 -20 999210
 9793.1752  74150 196040 69910 -30 999290
 9793.486   73980 195610 69770 -20 999150
 9793.7969  73760 195070 69590 -30 999070
 9794.1285  73550 194520 69400 -20 999150
 9794.4809  73320 193950 69210 -20 999380
 9794.8126  73100 193410 69030 -20 999500
 9795.1236  72460 191720 68440 -30 999530
 9795.4553  72120 190890 68150 -20 999550
 9795.787   71920 190390 67980 -20 999740
 9796.1188  72380 191620 68420 -30 999810
 9796.4506  72520 192050 68600 -20 999960
 9796.7824  72650 192430 68750 -20 999990
 9797.0935  72470 191960 68590 -30 1000000
 9797.4046  72490 192030 68630 -20 999990
 9797.7365  72290 191540 68480 -30 999990
 9798.0684  72220 191390 68430 -20 999530
 9798.4003  72070 191040 68320 -20 998750
 9798.7322  71950 190730 68220 -30 998390
 9799.0642  71870 190550 68160 -20 998190
 9799.3962  71830 190500 68160 -20 998120
 9799.7282  71740 190270 68100 -30 998240
 9800.0395  71580 189890 67960 -20 998200
 9800.3716  71460 189570 67870 -30 998140
 9800.7037  71330 189280 67780 -20 998010
 9801.015   71280 189130 67730 -20 997850
 9801.3471  71180 188930 67680 -20 997840
 9801.6793  71080 188710 67610 -30 997850
 9802.0115  71000 188520 67550 -30 997760
 9802.3437  70860 188160 67430 -20 997640
 9802.6759  70640 187600 67250 -20 997670
 9803.0081  70630 187630 67280 -30 997680
 9803.3404  70560 187440 67210 -20 997650
 9803.6519  70430 187150 67130 -20 997740
 9803.9634  70270 186760 67010 -30 997850
 9804.2958  70190 186580 66950 -20 997920
 9804.6281  70120 186430 66900 -20 998120
 9804.9605  70000 186120 66800 -30 998190
 9805.2929  69920 185960 66770 -20 998100
 9805.6253  69780 185600 66640 -20 997890
 9805.9578  69740 185510 66630 -20 997770
 9806.2903  69540 185020 66460 -30 997820
 9806.6227  69510 184970 66460 -20 997860
 9806.9553  69380 184630 66350 -20 997990
 9807.2878  69260 184380 66260 -20 998150
 9807.5996  69100 183980 66140 -30 998540
 9807.9114  68980 183710 66050 -20 998960
 9808.244   68930 183580 66020 -20 999440
 9808.5766  68830 183320 65950 -20 999750
 9808.9093  68710 183050 65860 -20 999810
 9809.2419  68560 182700 65750 -20 999660
 9809.5746  68510 182600 65720 -30 999610
 9809.9074  68290 182000 65520 -20 999530
 9810.2401  62890 167690 60360 -20 999180
 9810.5521  67280 179370 64590 -20 999100
 9810.8849  67070 178830 64410 -20 999030
 9811.2177  66940 178510 64310 -20 998940
 9811.5297  66820 178210 64220 -20 998780
 9811.8626  66760 178060 64170 -30 998580
 9812.1954  66630 177750 64070 -20 998210
 9812.5283  66520 177510 63990 -20 998080
 9812.8613  66340 177060 63860 -20 998000
 9813.1942  66260 176870 63790 -20 997820
 9813.5064  66110 176490 63680 -20 997890
 9813.8185  66020 176270 63610 -20 998100
 9814.1724  65950 176130 63560 -20 998180
 9814.5262  65840 175860 63490 -30 998230
 9814.8385  65710 175540 63390 -20 998170
 9815.1507  65620 175330 63320 -20 998230
 9815.4839  65510 175050 63230 -20 998440
 9815.817   65380 174750 63150 -20 998680
 9816.1501  65290 174520 63070 -20 998930
 9816.4833  65210 174320 63010 -30 999140
 9816.8165  65030 173880 62860 -20 999350
 9817.1497  65000 173850 62870 -20 999600
 9817.4622  64910 173590 62780 -20 999760
 9817.7746  64830 173430 62740 -20 999810
 9818.1079  64690 173090 62640 -20 999710
 9818.4412  64590 172830 62550 -30 999680
 9818.7745  64480 172570 62460 -10 999710
 9819.1079  64320 172200 62350 -30 999860
 9819.4413  64260 172020 62300 -20 999970
 9819.7747  64170 171840 62230 -10 1000000
 9820.1081  64100 171650 62190 -30 999990
 9820.4415  63960 171330 62080 -20 999990
 9820.7542  63890 171160 62040 -10 1000000
 9821.0668  63780 170880 61950 -30 999990
 9821.4003  63660 170600 61860 -20 999990
 9821.7339  63490 170170 61710 -20 1000000
 9822.0675  63440 170030 61680 -20 999990
 9822.401   63280 169650 61560 -20 999990
 9822.7346  63220 169530 61520 -20 1000000
 9823.0683  63140 169340 61460 -20 999990
 9823.4019  62940 168830 61300 -20 999990
 9823.7356  62870 168680 61260 -20 1000000
 9824.0485  62810 168510 61210 -20 999990
 9824.3613  62590 168000 61030 -30 999990
 9824.6951  62590 167990 61040 -10 1000000
 9825.0288  62500 167800 60990 -20 999990
 9825.3626  62390 167510 60890 -20 999990
 9825.6964  62300 167320 60840 -20 1000000
 9826.0303  62220 167110 60770 -20 999990
 9826.3641  62030 166660 60610 -30 999990
 9826.698   61960 166480 60570 -20 1000000
 9827.0319  61860 166230 60500 -10 999990
 9827.3659  61690 165790 60350 -30 999990
 9827.679   61470 165230 60150 -20 1000000
 9828.0129  61110 164310 59840 -20 999990
 9828.3469  60650 163080 59380 -20 999990
 9828.6601  60580 162930 59360 -20 1000000
 9828.9941  60780 163500 59580 -20 999990
 9829.3282  60840 163680 59660 -20 999990
 9829.6623  60860 163750 59690 -20 1000000
 9829.9964  60800 163630 59660 -20 999990
 9830.3305  60750 163490 59620 -20 999990
 9830.6647  60680 163340 59580 -20 1000000
 9830.978   60540 162980 59460 -20 999990
 9831.2913  60420 162700 59370 -20 999990
 9831.6255  60230 162210 59210 -20 1000000
 9831.9598  60210 162190 59210 -20 999990
 9832.294   60110 161960 59140 -20 999990
 9832.6283  59960 161560 59000 -20 1000000
 9832.9627  59900 161420 58980 -20 999990
 9833.297   59740 161050 58840 -20 999990
 9833.6105  59690 160910 58810 -20 1000000
 9833.9449  59670 160890 58800 -20 999780
 9834.3002  59580 160630 58740 -20 999270
 9834.6346  59470 160400 58640 -20 999200
 9834.9691  59410 160250 58610 -20 998990
 9835.2826  59300 159960 58520 -20 999070
 9835.5962  59240 159830 58490 -20 999110
 9835.9308  59150 159630 58430 -20 999060
 9836.2653  59060 159380 58340 -20 998970
 9836.5999  58940 159140 58280 -20 999000
 9836.9345  59000 159280 58330 -20 999000
 9837.2691  58860 158920 58210 -20 999030
 9837.5828  58550 158150 57950 -20 998890
 9837.9175  58290 157460 57690 -20 998500
 9838.2522  58290 157480 57720 -20 998260
 9838.566   58570 158240 58020 -20 997980
 9838.9007  58760 158820 58240 -20 997590
 9839.2355  58810 158960 58300 -20 997260
 9839.5702  58910 159250 58430 -20 997180
 9839.905   58900 159260 58440 -20 997180
 9840.2399  58860 159200 58430 -20 997340
 9840.5538  58890 159260 58460 -20 997600
 9840.8887  58850 159200 58470 -20 997800
 9841.2445  59290 160430 58920 -20 998010
 9841.5794  59200 160190 58840 -20 998260
 9841.8934  59220 160280 58890 -20 998520
 9842.2074  59150 160090 58830 -20 998890
 9842.5424  59310 160580 59030 -20 999240
 9842.8774  59300 160570 59030 -20 999300
 9843.2125  59210 160350 58970 -20 999400
 9843.5475  59100 160070 58870 -10 999440
 9843.8826  59130 160200 58930 -30 999400
 9844.1967  59120 160170 58940 -20 999400
 9844.5109  59450 161110 59290 -20 999480
 9844.8461  59210 160490 59080 -20 999610
 9845.1812  59190 160450 59090 -10 999590
 9845.5164  59040 160060 58940 -20 999700
 9845.8516  59170 160470 59120 -30 999690
 9846.1869  59810 162210 59760 -20 999400
 9846.5221  60380 163790 60360 -20 999020
 9846.8574  60660 164580 60670 -20 998650
 9847.1927  60640 164540 60660 -20 998310
 9847.5071  60470 164120 60520 -20 998140
 9847.8425  60480 164160 60560 -30 998100
 9848.1778  60290 163680 60380 -20 998120
 9848.4923  60270 163630 60370 -20 998100
 9848.8277  60360 163920 60500 -20 998150
 9849.1631  60230 163630 60410 -20 997990
 9849.4986  60070 163170 60250 -20 997770
 9849.8341  59980 162950 60180 -20 997680
 9850.1696  59860 162660 60080 -20 997560
 9850.5052  59830 162620 60070 -20 997240
 9850.8407  59710 162320 59980 -30 997020
 9851.1763  59700 162290 59980 -10 996740
 9851.5119  59600 162050 59910 -20 996380
 9851.8475  59630 162170 59950 -20 996100
 9852.1622  59570 162030 59930 -30 995900
 9852.4769  59490 161830 59860 -20 995590
 9852.8126  59440 161710 59830 -10 995460
 9853.1483  59380 161600 59790 -20 995360
 9853.4841  59470 161870 59920 -20 995370
 9853.8199  59410 161720 59870 -20 995180
 9854.1556  59130 160990 59620 -20 995250
 9854.4915  59170 161140 59670 -20 995310
 9854.8063  59010 160720 59540 -20 995180
 9855.1212  59210 161300 59770 -20 995210
 9855.4571  59860 163090 60430 -20 995290
 9855.793   60460 164750 61070 -20 995370
 9856.1289  60640 165270 61280 -20 995650
 9856.4649  60580 165110 61230 -20 995990
 9856.8008  60450 164800 61120 -20 996250
 9857.1368  60450 164840 61150 -20 996540
 9857.4729  60270 164340 60980 -20 997020
 9857.8089  60100 163920 60830 -10 997410
 9858.145   60200 164210 60960 -30 997940
 9858.4601  60240 164360 61010 -20 998540
 9858.7752  60090 163980 60900 -20 998880
 9859.1113  60000 163770 60830 -20 999360
 9859.4475  60050 163890 60880 -20 999860
 9859.7836  60010 163860 60870 -20 999990
 9860.1199  59970 163740 60850 -20 999990
 9860.4561  60040 163980 60960 -20 1000000
 9860.7923  59900 163590 60830 -30 999990
 9861.1076  59830 163450 60780 -20 999990
 9861.4439  59910 163710 60890 -20 1000000
 9861.7802  59930 163760 60910 -20 999990
 9862.0956  59870 163640 60890 -20 999990
 9862.4319  59800 163480 60830 -20 1000000
 9862.7683  59810 163520 60870 -20 999990
 9863.1047  59730 163310 60800 -20 999990
 9863.4412  59630 163090 60740 -30 1000000
 9863.7776  59610 163050 60730 -10 999990
 9864.1141  59590 163030 60740 -30 999990
 9864.4506  59560 162970 60730 -20 1000000
 9864.7661  59450 162700 60650 -20 999990
 9865.1027  59450 162730 60660 -20 999990
 9865.4393  59380 162550 60610 -20 1000000
 9865.7548  59550 163030 60810 -20 999990
 9866.0914  59720 163540 61010 -20 999990
 9866.4281  59810 163790 61120 -20 1000000
 9866.7648  59940 164180 61260 -20 999990
 9867.1015  59950 164250 61320 -30 999990
 9867.4382  59910 164170 61290 -20 999550
 9867.7749  59930 164220 61320 -20 998800
 9868.1117  59900 164200 61320 -20 998510
 9868.4485  60060 164660 61500 -20 998290
 9868.7853  60220 165100 61690 -20 997980
 9869.1221  60220 165130 61700 -20 997770
 9869.4379  60180 165040 61690 -30 997500
 9869.7537  60050 164730 61590 -20 997050
 9870.0906  60020 164650 61570 -10 996940
 9870.4276  59980 164590 61540 -30 996950
 9870.7645  59890 164380 61490 -20 997130
 9871.1015  59820 164170 61420 -20 997230
 9871.4174  59840 164270 61470 -20 997440
 9871.7544  59800 164210 61460 -20 997600
 9872.0915  59850 164360 61540 -20 997830
 9872.4075  59890 164510 61600 -20 997940
 9872.7446  59810 164290 61530 -20 998080
 9873.0817  59900 164590 61660 -20 998360
 9873.4188  59980 164810 61750 -20 998680
 9873.756   60160 165350 61980 -20 998830
 9874.0932  60120 165250 61940 -20 998980
 9874.4304  60200 165520 62060 -20 998730
 9874.7676  60130 165360 62020 -20 998540
 9875.0838  60220 165600 62120 -20 998580
 9875.4     60220 165640 62150 -20 998990
 9875.7372  60400 166170 62350 -30 999190
 9876.0956  60440 166320 62420 -20 999440
 9876.4541  60480 166390 62470 -20 999620
 9876.7704  60680 167020 62710 -20 999650
 9877.0867  60690 167100 62760 -20 999850
 9877.4241  60720 167160 62790 -20 999920
 9877.7615  60840 167530 62940 -20 999860
 9878.099   60940 167850 63070 -20 999830
 9878.4154  60930 167850 63090 -20 999730
 9878.7529  61000 168040 63170 -20 999430
 9879.1115  60860 167700 63070 -20 999150
 9879.428   60830 167650 63050 -30 999060
 9879.7444  60870 167800 63120 -20 999030
 9880.082   60850 167760 63120 -20 999120
 9880.4197  60790 167600 63070 -20 999210
 9880.7573  60660 167300 62970 -20 999380
